source_row,feature,feature_value,shap_value,absolute_shap_value
2920,heals,6.0,-0.002852952428122353,0.002852952428122353
2920,maxRank,27.0,-0.010016634487065513,0.010016634487065513
2920,walk_distance_per_match_minute,165.26046986721144,0.23497584214698095,0.23497584214698095
2920,damage_per_kill,170.86666666666667,0.011099203316057233,0.011099203316057233
2920,combat_activity,6.0,0.015782153382803695,0.015782153382803695
2920,resource_activity,14.0,0.03828890984313634,0.03828890984313634
2920,mode_solo,0.0,0.0019019705580721898,0.0019019705580721898
2920,mode_duo,0.0,-0.004919852741648589,0.004919852741648589
2920,mode_squad,1.0,0.0012396078219432498,0.0012396078219432498
2956,killRank,41.0,0.055922948245413565,0.055922948245413565
2956,walkDist,9.459,0.046150946467577295,0.046150946467577295
2956,rideDist,0.0,-0.0091255609965892,0.0091255609965892
2956,damages,164.5,0.008430249675741545,0.008430249675741545
2956,kills,1.0,-0.15338705700108796,0.15338705700108796
2956,weapons,1.0,-0.013803743770259612,0.013803743770259612
2956,upgrades,0.0,-0.016213290498952003,0.016213290498952003
2956,heals,0.0,-0.0029599791416897382,0.0029599791416897382
2956,maxRank,48.0,0.06189987773439355,0.06189987773439355
2956,walk_distance_per_match_minute,0.436905311778291,-0.24787615104456723,0.24787615104456723
2956,damage_per_kill,164.5,-0.050406911185508704,0.050406911185508704
2956,combat_activity,2.0,-0.004220514408315635,0.004220514408315635
2956,resource_activity,1.0,-0.028054955256441604,0.028054955256441604
2956,mode_solo,0.0,0.0017452974593223335,0.0017452974593223335
2956,mode_duo,1.0,-0.029454501022626544,0.029454501022626544
2956,mode_squad,0.0,-0.02524792933889766,0.02524792933889766
2980,killRank,54.0,0.0052656161385288515,0.0052656161385288515
2980,walkDist,2840.0,-0.01575062769010016,0.01575062769010016
2980,rideDist,0.0,-0.006461197382403098,0.006461197382403098
2980,damages,297.4,-5.440952356897078e-06,5.440952356897078e-06
2980,kills,0.0,0.056786527641660874,0.056786527641660874
2980,weapons,3.0,-0.0007483764860994452,0.0007483764860994452
2980,upgrades,0.0,-0.010526423020106503,0.010526423020106503
2980,heals,0.0,0.0015363530858261462,0.0015363530858261462
2980,maxRank,28.0,-0.006801273455017775,0.006801273455017775
2980,walk_distance_per_match_minute,129.9771167048055,0.22106560922201066,0.22106560922201066
2980,damage_per_kill,0.0,0.004082942199483541,0.004082942199483541
2980,combat_activity,0.0,0.0012173118737082006,0.0012173118737082006
2980,resource_activity,3.0,-0.012228606244790557,0.012228606244790557
2980,mode_solo,0.0,0.0019638187147374207,0.0019638187147374207
2980,mode_duo,0.0,-0.0037462954605745383,0.0037462954605745383
2980,mode_squad,1.0,0.007848812282334269,0.007848812282334269
3007,killRank,94.0,-0.3536384399589153,0.3536384399589153
3007,walkDist,28.41,0.02593386192476372,0.02593386192476372
3007,rideDist,0.0,-0.006860805221438777,0.006860805221438777
3007,damages,0.0,-0.003084852402644971,0.003084852402644971
3007,kills,0.0,0.028561244212388367,0.028561244212388367
3007,weapons,1.0,-0.0065592189715279175,0.0065592189715279175
3007,upgrades,0.0,-0.008933408463429058,0.008933408463429058
3007,heals,0.0,-0.001159305412152481,0.001159305412152481
3007,maxRank,48.0,0.07106716347034865,0.07106716347034865
3007,walk_distance_per_match_minute,1.2913636363636363,-0.11168279451906361,0.11168279451906361
3007,damage_per_kill,0.0,-0.019168640327084305,0.019168640327084305
3007,combat_activity,0.0,-8.619468014678842e-06,8.619468014678842e-06
3007,resource_activity,1.0,-0.01608357702323034,0.01608357702323034
3007,mode_solo,0.0,0.002837639152691743,0.002837639152691743
3007,mode_duo,1.0,-0.03080296408964315,0.03080296408964315
3007,mode_squad,0.0,-0.026021208074558724,0.026021208074558724
3015,killRank,95.0,-0.3529246841570423,0.3529246841570423
3015,walkDist,0.0,0.01163150654513773,0.01163150654513773
3015,rideDist,0.0,-0.006942212698695514,0.006942212698695514
3015,damages,0.0,-0.003243939494233314,0.003243939494233314
3015,kills,0.0,0.028474481880466192,0.028474481880466192
3015,weapons,0.0,-0.012330315099664322,0.012330315099664322
3015,upgrades,0.0,-0.009489565478405619,0.009489565478405619
3015,heals,0.0,-0.0013491024405588596,0.0013491024405588596
3015,maxRank,49.0,0.0737516118343675,0.0737516118343675
3015,walk_distance_per_match_minute,0.0,-0.11552104597779415,0.11552104597779415
3015,damage_per_kill,0.0,-0.01788074562172473,0.01788074562172473
3015,combat_activity,0.0,0.0010487049125705358,0.0010487049125705358
3015,resource_activity,0.0,-0.01709547612836896,0.01709547612836896
3015,mode_solo,0.0,0.0021895573428146018,0.0021895573428146018
3015,mode_duo,1.0,-0.02862446090804355,0.02862446090804355
3015,mode_squad,0.0,-0.025931022111595634,0.025931022111595634
3059,killRank,89.0,-0.3278432178000539,0.3278432178000539
3059,walkDist,39.61,0.02548850042946972,0.02548850042946972
3059,rideDist,0.0,-0.006913969696178155,0.006913969696178155
3059,damages,0.0,-0.002950583823339281,0.002950583823339281
3059,kills,0.0,0.029308181841488312,0.029308181841488312
3059,weapons,2.0,-0.003243549639147892,0.003243549639147892
3059,upgrades,0.0,-0.00881604686432979,0.00881604686432979
3059,heals,0.0,-0.0011512323562279268,0.0011512323562279268
3059,maxRank,50.0,0.09843747294381817,0.09843747294381817
3059,walk_distance_per_match_minute,1.8114329268292682,-0.11096147522190665,0.11096147522190665
3059,damage_per_kill,0.0,-0.016695168583852057,0.016695168583852057
3059,combat_activity,0.0,0.00029327240245737447,0.00029327240245737447
3059,resource_activity,2.0,-0.014276638177558306,0.014276638177558306
3059,mode_solo,0.0,0.00467608867823507,0.00467608867823507
3059,mode_duo,1.0,-0.033107832970219575,0.033107832970219575
3059,mode_squad,0.0,-0.025586037733452544,0.025586037733452544
3090,killRank,58.0,-0.043494333615153466,0.043494333615153466
3090,walkDist,944.8,-0.0029553228666835975,0.0029553228666835975
3090,rideDist,0.0,-0.006300564069053214,0.006300564069053214
3090,damages,101.9,0.0010571346048597512,0.0010571346048597512
3090,kills,0.0,0.05310331518849403,0.05310331518849403
3090,weapons,6.0,0.003228946172902502,0.003228946172902502
3090,upgrades,0.0,-0.010115683373586665,0.010115683373586665
3090,heals,1.0,0.0011293868058076435,0.0011293868058076435
3090,maxRank,49.0,0.10478201012728658,0.10478201012728658
3090,walk_distance_per_match_minute,41.80530973451327,0.03609488424517116,0.03609488424517116
3090,damage_per_kill,0.0,-0.0007117696435756244,0.0007117696435756244
3090,combat_activity,1.0,0.0014220317046123292,0.0014220317046123292
3090,resource_activity,7.0,0.004915818320559144,0.004915818320559144
3090,mode_solo,0.0,0.0007948904397715357,0.0007948904397715357
3090,mode_duo,1.0,-0.03477485714900027,0.03477485714900027
3090,mode_squad,0.0,-0.02546310476757026,0.02546310476757026
3091,killRank,91.0,-0.3553515066825471,0.3553515066825471
3091,walkDist,179.6,0.03396411578057834,0.03396411578057834
3091,rideDist,0.0,-0.0066382151963266635,0.0066382151963266635
3091,damages,0.0,-0.0013605822707136322,0.0013605822707136322
3091,kills,0.0,0.0368406775591937,0.0368406775591937
3091,weapons,1.0,-0.007095167234818561,0.007095167234818561
3091,upgrades,0.0,-0.007988810075651937,0.007988810075651937
3091,heals,0.0,-0.0011212755397436382,0.0011212755397436382
3091,maxRank,27.0,-0.018113215818469076,0.018113215818469076
3091,walk_distance_per_match_minute,8.065868263473053,-0.07751598547947723,0.07751598547947723
3091,damage_per_kill,0.0,-0.02081679423111113,0.02081679423111113
3091,combat_activity,0.0,0.0006592932209106943,0.0006592932209106943
3091,resource_activity,1.0,-0.016243478770650768,0.016243478770650768
3091,mode_solo,0.0,0.001955446094769834,0.001955446094769834
3091,mode_duo,0.0,-0.0028154908570418484,0.0028154908570418484
3091,mode_squad,1.0,0.006751067895014441,0.006751067895014441
3123,killRank,38.0,0.09693199160134583,0.09693199160134583
3123,walkDist,186.9,0.030554680325968055,0.030554680325968055
3123,rideDist,0.0,-0.010551168684133673,0.010551168684133673
3123,damages,39.8,0.006348851560262027,0.006348851560262027
3123,kills,1.0,-0.12063402686397842,0.12063402686397842
3123,weapons,3.0,0.0026298133699188026,0.0026298133699188026
3123,upgrades,0.0,-0.014638750789683137,0.014638750789683137
3123,heals,0.0,-0.0010522248899341362,0.0010522248899341362
3123,maxRank,50.0,0.09479414265292231,0.09479414265292231
3123,walk_distance_per_match_minute,8.161572052401748,-0.14656855365167779,0.14656855365167779
3123,damage_per_kill,39.8,-0.04038698103235824,0.04038698103235824
3123,combat_activity,1.0,0.0020796802122232355,0.0020796802122232355
3123,resource_activity,3.0,-0.019655190329941525,0.019655190329941525
3123,mode_solo,0.0,0.001495166312209903,0.001495166312209903
3123,mode_duo,1.0,-0.027867456531920697,0.027867456531920697
3123,mode_squad,0.0,-0.02164720916081443,0.02164720916081443
3222,killRank,63.0,-0.12239220705068958,0.12239220705068958
3222,walkDist,1844.0,-0.01890489588911916,0.01890489588911916
3222,rideDist,77.62,-0.002921067203607353,0.002921067203607353
3222,damages,90.94,0.0012478430172398755,0.0012478430172398755
3222,kills,0.0,0.05379168252823678,0.05379168252823678
3222,weapons,2.0,-0.005560001954098542,0.005560001954098542
3222,upgrades,0.0,-0.009847655248418817,0.009847655248418817
3222,heals,0.0,0.00173581649620842,0.00173581649620842
3222,maxRank,30.0,0.005519126980184417,0.005519126980184417
3222,walk_distance_per_match_minute,85.37037037037037,0.14615039296187915,0.14615039296187915
3222,damage_per_kill,0.0,0.0005580306133225376,0.0005580306133225376
3222,combat_activity,0.0,-0.000152949914621379,0.000152949914621379
3222,resource_activity,2.0,-0.013015355493753917,0.013015355493753917
3222,mode_solo,0.0,0.0008569206597610852,0.0008569206597610852
3222,mode_duo,0.0,-0.007319940201014535,0.007319940201014535
3222,mode_squad,1.0,0.0049102480957957245,0.0049102480957957245
3231,killRank,38.0,0.0810420106872595,0.0810420106872595
3231,walkDist,314.1,0.026918551903315904,0.026918551903315904
3231,rideDist,0.0,-0.009549085595340515,0.009549085595340515
3231,damages,252.0,0.013269422128351725,0.013269422128351725
3231,kills,1.0,-0.0987721519128508,0.0987721519128508
3231,weapons,6.0,0.0018079640948549518,0.0018079640948549518
3231,upgrades,1.0,-0.003292520463695506,0.003292520463695506
3231,heals,1.0,0.0021222252752302563,0.0021222252752302563
3231,maxRank,48.0,0.07299093381628956,0.07299093381628956
3231,walk_distance_per_match_minute,10.23127035830619,-0.1684780964073479,0.1684780964073479
3231,damage_per_kill,252.0,-0.01153760449683242,0.01153760449683242
3231,combat_activity,1.0,0.0006679423172891457,0.0006679423172891457
3231,resource_activity,8.0,0.013824359956026513,0.013824359956026513
3231,mode_solo,0.0,4.959702932293852e-05,4.959702932293852e-05
3231,mode_duo,1.0,-0.024804036448754323,0.024804036448754323
3231,mode_squad,0.0,-0.020258800097555946,0.020258800097555946
3234,killRank,43.0,0.14304071280844874,0.14304071280844874
3234,walkDist,2408.0,-0.04035561057840374,0.04035561057840374
3234,rideDist,3914.0,0.047597787439252894,0.047597787439252894
3234,damages,1.181,-0.0027061983320707237,0.0027061983320707237
3234,kills,0.0,0.07730776949803816,0.07730776949803816
3234,weapons,6.0,0.005032312323786717,0.005032312323786717
3234,upgrades,3.0,0.018092312788089114,0.018092312788089114
3234,heals,3.0,-0.0011711612104784383,0.0011711612104784383
3234,maxRank,27.0,-0.01905327879653065,0.01905327879653065
3234,walk_distance_per_match_minute,76.60657476139978,0.06573566272611692,0.06573566272611692
3234,damage_per_kill,0.0,0.005335064243764493,0.005335064243764493
3234,combat_activity,0.0,-0.0023193446276867542,0.0023193446276867542
3234,resource_activity,12.0,0.03146263521540633,0.03146263521540633
3234,mode_solo,0.0,0.0017294623597712139,0.0017294623597712139
3234,mode_duo,0.0,-0.0019061697263280599,0.0019061697263280599
3234,mode_squad,1.0,0.006643533570424845,0.006643533570424845
3247,killRank,39.0,0.08083460074040395,0.08083460074040395
3247,walkDist,269.4,0.014634765189327657,0.014634765189327657
3247,rideDist,0.0,-0.010105142015252162,0.010105142015252162
3247,damages,39.55,0.003051211540019254,0.003051211540019254
3247,kills,1.0,-0.1325144571384207,0.1325144571384207
3247,weapons,3.0,0.0016897554090045419,0.0016897554090045419
3247,upgrades,1.0,-0.004440665490512388,0.004440665490512388
3247,heals,0.0,-0.0006238375666129559,0.0006238375666129559
3247,maxRank,25.0,-0.08859159785931581,0.08859159785931581
3247,walk_distance_per_match_minute,11.399153737658674,-0.1319441023078516,0.1319441023078516
3247,damage_per_kill,39.55,-0.04715813799389967,0.04715813799389967
3247,combat_activity,2.0,-0.0027100711047704225,0.0027100711047704225
3247,resource_activity,4.0,-0.011258934949320098,0.011258934949320098
3247,mode_solo,0.0,0.0002457746705800136,0.0002457746705800136
3247,mode_duo,0.0,-0.00365663104738422,0.00365663104738422
3247,mode_squad,1.0,0.0043823514644993405,0.0043823514644993405
3278,killRank,93.0,-0.34224813797452525,0.34224813797452525
3278,walkDist,32.09,0.031048679821844664,0.031048679821844664
3278,rideDist,0.0,-0.006503417690375305,0.006503417690375305
3278,damages,0.0,-0.0024267749792466855,0.0024267749792466855
3278,kills,0.0,0.03589348546729664,0.03589348546729664
3278,weapons,0.0,-0.010937677791524774,0.010937677791524774
3278,upgrades,0.0,-0.008177166084349092,0.008177166084349092
3278,heals,0.0,-0.0008323127489026293,0.0008323127489026293
3278,maxRank,30.0,0.009386864189416531,0.009386864189416531
3278,walk_distance_per_match_minute,0.9818459969403368,-0.11461463658220442,0.11461463658220442
3278,damage_per_kill,0.0,-0.01903101470351523,0.01903101470351523
3278,combat_activity,0.0,0.00014744434137457416,0.00014744434137457416
3278,resource_activity,0.0,-0.01707139446140278,0.01707139446140278
3278,mode_solo,0.0,0.0024766974404939403,0.0024766974404939403
3278,mode_duo,0.0,-0.007448216156482111,0.007448216156482111
3278,mode_squad,1.0,0.004509720566696812,0.004509720566696812
3283,killRank,55.0,-0.0031451256631650874,0.0031451256631650874
3283,walkDist,1127.0,-0.012097844004453216,0.012097844004453216
3283,rideDist,0.0,-0.006261810133638037,0.006261810133638037
3283,damages,100.0,0.00035492408980137213,0.00035492408980137213
3283,kills,0.0,0.05745928518059982,0.05745928518059982
3283,weapons,6.0,0.004060996481212935,0.004060996481212935
3283,upgrades,1.0,-0.0001304584524664315,0.0001304584524664315
3283,heals,3.0,0.0009972729077174613,0.0009972729077174613
3283,maxRank,48.0,0.09038362047416208,0.09038362047416208
3283,walk_distance_per_match_minute,48.36909871244635,0.052939847797462906,0.052939847797462906
3283,damage_per_kill,0.0,0.0008325062696512146,0.0008325062696512146
3283,combat_activity,1.0,0.001287072889411074,0.001287072889411074
3283,resource_activity,10.0,0.010981404592419385,0.010981404592419385
3283,mode_solo,0.0,0.001262731378526563,0.001262731378526563
3283,mode_duo,1.0,-0.03515931230851222,0.03515931230851222
3283,mode_squad,0.0,-0.026766360048305814,0.026766360048305814
3324,killRank,6.0,0.2933482500132833,0.2933482500132833
3324,walkDist,1734.0,-0.030356917051887596,0.030356917051887596
3324,rideDist,0.0,-0.011174593309180601,0.011174593309180601
3324,damages,522.1,-0.007149723128059847,0.007149723128059847
3324,kills,4.0,-0.12319780488086826,0.12319780488086826
3324,weapons,5.0,0.0031915775580226837,0.0031915775580226837
3324,upgrades,4.0,0.042100986672511526,0.042100986672511526
3324,heals,2.0,0.0018529861426754646,0.0018529861426754646
3324,maxRank,99.0,0.11666303572146584,0.11666303572146584
3324,walk_distance_per_match_minute,75.61046511627907,0.13182595538306266,0.13182595538306266
3324,damage_per_kill,130.525,0.004201586922192315,0.004201586922192315
3324,combat_activity,5.0,0.00499184357500334,0.00499184357500334
3324,resource_activity,11.0,0.016248370819239383,0.016248370819239383
3324,mode_solo,1.0,-0.0416423739936357,0.0416423739936357
3324,mode_duo,0.0,-0.009113277417392074,0.009113277417392074
3324,mode_squad,0.0,-0.010057291125047033,0.010057291125047033
3363,killRank,50.0,0.06370064303322404,0.06370064303322404
3363,walkDist,4033.0,-0.06927148115159307,0.06927148115159307
3363,rideDist,673.1,0.0008199204184885247,0.0008199204184885247
3363,damages,0.0,-0.0017108425167505893,0.0017108425167505893
3363,kills,0.0,0.05448542929863294,0.05448542929863294
3363,weapons,4.0,0.0039828866294761124,0.0039828866294761124
3363,upgrades,3.0,0.01990339052175701,0.01990339052175701
3363,heals,1.0,0.0026725385075210637,0.0026725385075210637
3363,maxRank,29.0,0.00496608225250916,0.00496608225250916
3363,walk_distance_per_match_minute,121.9657258064516,0.17807488203561317,0.17807488203561317
3363,damage_per_kill,0.0,0.0022858618043070083,0.0022858618043070083
3363,combat_activity,0.0,-0.003947035110922927,0.003947035110922927
3363,resource_activity,8.0,0.010167609875189889,0.010167609875189889
3363,mode_solo,0.0,0.001685662058275091,0.001685662058275091
3363,mode_duo,0.0,-0.006256908027053829,0.006256908027053829
3363,mode_squad,1.0,0.00496767520914633,0.00496767520914633
3382,killRank,41.0,0.15717493962570148,0.15717493962570148
3382,walkDist,3021.0,-0.04025979538290573,0.04025979538290573
3382,rideDist,1124.0,0.005675850638731632,0.005675850638731632
3382,damages,135.7,0.0006936955525419792,0.0006936955525419792
3382,kills,0.0,0.08961258843429486,0.08961258843429486
3382,weapons,6.0,0.005521336893821079,0.005521336893821079
3382,upgrades,2.0,0.012168038860088737,0.012168038860088737
3382,heals,4.0,-0.002708810756817566,0.002708810756817566
3382,maxRank,30.0,0.007290043546587782,0.007290043546587782
3382,walk_distance_per_match_minute,99.53871499176276,0.11817577945001065,0.11817577945001065
3382,damage_per_kill,0.0,0.00571475280197576,0.00571475280197576
3382,combat_activity,1.0,-0.00015851433060294008,0.00015851433060294008
3382,resource_activity,12.0,0.03178187821942579,0.03178187821942579
3382,mode_solo,0.0,0.0022531838369938112,0.0022531838369938112
3382,mode_duo,0.0,-0.00692963234064852,0.00692963234064852
3382,mode_squad,1.0,0.005950572136078764,0.005950572136078764
3405,killRank,40.0,0.06479440539107034,0.06479440539107034
3405,walkDist,51.01,0.04732481557880847,0.04732481557880847
3405,rideDist,0.0,-0.009125564069155885,0.009125564069155885
3405,damages,190.1,0.00998687316077296,0.00998687316077296
3405,kills,1.0,-0.15315832996164222,0.15315832996164222
3405,weapons,2.0,-0.006052368523831517,0.006052368523831517
3405,upgrades,0.0,-0.015127560102814732,0.015127560102814732
3405,heals,0.0,-0.0027598684906669337,0.0027598684906669337
3405,maxRank,30.0,-0.004240987095499412,0.004240987095499412
3405,walk_distance_per_match_minute,1.6516999460334592,-0.24832383013489248,0.24832383013489248
3405,damage_per_kill,190.1,-0.05084579951362017,0.05084579951362017
3405,combat_activity,2.0,-0.004858576732765375,0.004858576732765375
3405,resource_activity,2.0,-0.02404836179460484,0.02404836179460484
3405,mode_solo,0.0,0.0021575103598469,0.0021575103598469
3405,mode_duo,0.0,-0.00837493493174985,0.00837493493174985
3405,mode_squad,1.0,0.0031696472666949476,0.0031696472666949476
3413,killRank,31.0,0.11504274730210688,0.11504274730210688
3413,walkDist,1527.0,-0.02603819085306521,0.02603819085306521
3413,rideDist,0.0,-0.00835034777870065,0.00835034777870065
3413,damages,169.7,0.006699515943427476,0.006699515943427476
3413,kills,1.0,-0.046120538455002455,0.046120538455002455
3413,weapons,7.0,0.005016109232153237,0.005016109232153237
3413,upgrades,0.0,-0.01758886324189273,0.01758886324189273
3413,heals,1.0,0.0014874982756285483,0.0014874982756285483
3413,maxRank,49.0,0.06816012776816271,0.06816012776816271
3413,walk_distance_per_match_minute,64.47572132301197,0.12490284421759805,0.12490284421759805
3413,damage_per_kill,169.7,-0.013016924842528055,0.013016924842528055
3413,combat_activity,2.0,-0.001962175291374528,0.001962175291374528
3413,resource_activity,8.0,0.010743013421127559,0.010743013421127559
3413,mode_solo,0.0,-6.078031010538356e-05,6.078031010538356e-05
3413,mode_duo,1.0,-0.019758814844394592,0.019758814844394592
3413,mode_squad,0.0,-0.017491570303645752,0.017491570303645752
3436,killRank,69.0,-0.20378653090845317,0.20378653090845317
3436,walkDist,1513.0,-0.015376541976157418,0.015376541976157418
3436,rideDist,0.0,-0.006825101958047776,0.006825101958047776
3436,damages,12.08,0.00010672995908918325,0.00010672995908918325
3436,kills,0.0,0.05184355937124452,0.05184355937124452
3436,weapons,2.0,-0.005082504913320116,0.005082504913320116
3436,upgrades,2.0,0.011167264396219446,0.011167264396219446
3436,heals,0.0,0.0011078725879479058,0.0011078725879479058
3436,maxRank,29.0,0.0022452683239643327,0.0022452683239643327
3436,walk_distance_per_match_minute,69.08675799086758,0.11337269919790408,0.11337269919790408
3436,damage_per_kill,0.0,-0.0005366425468994276,0.0005366425468994276
3436,combat_activity,0.0,-0.00018687434868516097,0.00018687434868516097
3436,resource_activity,4.0,-0.006367361591259058,0.006367361591259058
3436,mode_solo,0.0,0.0012722487465161101,0.0012722487465161101
3436,mode_duo,0.0,-0.006445178971480343,0.006445178971480343
3436,mode_squad,1.0,0.0032590006395533874,0.0032590006395533874
3511,killRank,22.0,0.19572762583389772,0.19572762583389772
3511,walkDist,333.6,0.03270920011928686,0.03270920011928686
3511,rideDist,0.0,-0.012035886951696564,0.012035886951696564
3511,damages,273.3,-0.00523703670473251,0.00523703670473251
3511,kills,2.0,-0.17782125485543815,0.17782125485543815
3511,weapons,4.0,0.003442880644817682,0.003442880644817682
3511,upgrades,0.0,-0.01792712687200936,0.01792712687200936
3511,heals,0.0,-0.0004226470777120561,0.0004226470777120561
3511,maxRank,48.0,0.051430586149063304,0.051430586149063304
3511,walk_distance_per_match_minute,15.221292775665399,-0.11042065052718295,0.11042065052718295
3511,damage_per_kill,136.65,-0.003133862027237741,0.003133862027237741
3511,combat_activity,4.0,-0.004728297077442658,0.004728297077442658
3511,resource_activity,4.0,-0.011376914118853908,0.011376914118853908
3511,mode_solo,0.0,-1.4681821619565488e-05,1.4681821619565488e-05
3511,mode_duo,1.0,-0.018773957637037784,0.018773957637037784
3511,mode_squad,0.0,-0.01592107625044619,0.01592107625044619
3539,killRank,40.0,0.0686411025107467,0.0686411025107467
3539,walkDist,322.2,0.0255298219081347,0.0255298219081347
3539,rideDist,0.0,-0.009625043920257814,0.009625043920257814
3539,damages,196.6,0.007569205856823192,0.007569205856823192
3539,kills,1.0,-0.11804665426846271,0.11804665426846271
3539,weapons,3.0,0.0008439537455146857,0.0008439537455146857
3539,upgrades,2.0,0.01290281682939248,0.01290281682939248
3539,heals,2.0,0.0014869264428329309,0.0014869264428329309
3539,maxRank,30.0,-0.003679245646872731,0.003679245646872731
3539,walk_distance_per_match_minute,10.393548387096773,-0.1694267782811523,0.1694267782811523
3539,damage_per_kill,196.6,-0.03553853436256553,0.03553853436256553
3539,combat_activity,2.0,-0.002557350810024627,0.002557350810024627
3539,resource_activity,7.0,0.010736901329345069,0.010736901329345069
3539,mode_solo,0.0,-0.0005070106238624012,0.0005070106238624012
3539,mode_duo,0.0,-0.008102063537023906,0.008102063537023906
3539,mode_squad,1.0,0.00016596445799812825,0.00016596445799812825
3545,killRank,82.0,-0.24110744290913025,0.24110744290913025
3545,walkDist,0.0,0.008104642221944899,0.008104642221944899
3545,rideDist,0.0,-0.006870982121951166,0.006870982121951166
3545,damages,0.0,-0.005584104005547519,0.005584104005547519
3545,kills,0.0,0.025154267108298645,0.025154267108298645
3545,weapons,0.0,-0.012965966475064596,0.012965966475064596
3545,upgrades,0.0,-0.009981929308509392,0.009981929308509392
3545,heals,0.0,-0.0015409488545145328,0.0015409488545145328
3545,maxRank,92.0,0.12808220983633836,0.12808220983633836
3545,walk_distance_per_match_minute,0.0,-0.12551715656097695,0.12551715656097695
3545,damage_per_kill,0.0,-0.015995807742057683,0.015995807742057683
3545,combat_activity,0.0,0.0018349389628213371,0.0018349389628213371
3545,resource_activity,0.0,-0.01746297484115911,0.01746297484115911
3545,mode_solo,1.0,-0.07775224170761054,0.07775224170761054
3545,mode_duo,0.0,-0.012383667345274412,0.012383667345274412
3545,mode_squad,0.0,-0.025760120045094058,0.025760120045094058
3552,killRank,80.0,-0.2499922809790798,0.2499922809790798
3552,walkDist,217.6,0.02126709664673131,0.02126709664673131
3552,rideDist,0.0,-0.006664966579471978,0.006664966579471978
3552,damages,0.0,-0.0007673207112184143,0.0007673207112184143
3552,kills,0.0,0.04165143935423435,0.04165143935423435
3552,weapons,2.0,-0.0032361080641486305,0.0032361080641486305
3552,upgrades,0.0,-0.007842712609571019,0.007842712609571019
3552,heals,0.0,-0.0008124071131887954,0.0008124071131887954
3552,maxRank,28.0,-0.00979207072670197,0.00979207072670197
3552,walk_distance_per_match_minute,6.557508789552989,-0.09677831406054581,0.09677831406054581
3552,damage_per_kill,0.0,-0.010693271434867575,0.010693271434867575
3552,combat_activity,0.0,0.0007897503766632275,0.0007897503766632275
3552,resource_activity,2.0,-0.01445911872688454,0.01445911872688454
3552,mode_solo,0.0,0.002486771963866668,0.002486771963866668
3552,mode_duo,0.0,-0.00377541009984268,0.00377541009984268
3552,mode_squad,1.0,0.005925125320977473,0.005925125320977473
3561,killRank,55.0,-0.006445024936354916,0.006445024936354916
3561,walkDist,2011.0,-0.033771320476512705,0.033771320476512705
3561,rideDist,0.0,-0.008685406850506203,0.008685406850506203
3561,damages,110.9,0.0015827142855601621,0.0015827142855601621
3561,kills,0.0,0.05386107777841407,0.05386107777841407
3561,weapons,3.0,0.00012203805174198977,0.00012203805174198977
3561,upgrades,1.0,-0.0003418837207651703,0.0003418837207651703
3561,heals,0.0,0.0012081181285034143,0.0012081181285034143
3561,maxRank,49.0,0.09946191793552182,0.09946191793552182
3561,walk_distance_per_match_minute,64.69705093833781,0.08169407038602963,0.08169407038602963
3561,damage_per_kill,0.0,0.0007870024255893086,0.0007870024255893086
3561,combat_activity,0.0,0.0007615133404276931,0.0007615133404276931
3561,resource_activity,4.0,-0.008030545394323301,0.008030545394323301
3561,mode_solo,0.0,0.0006146633797862142,0.0006146633797862142
3561,mode_duo,1.0,-0.034580856424007655,0.034580856424007655
3561,mode_squad,0.0,-0.024073284335795364,0.024073284335795364
3605,killRank,23.0,0.22355708641851563,0.22355708641851563
3605,walkDist,3424.0,-0.04016355474391761,0.04016355474391761
3605,rideDist,5975.0,0.0627756606191559,0.0627756606191559
3605,damages,180.6,-0.0006040445404626961,0.0006040445404626961
3605,kills,1.0,0.008486056367015864,0.008486056367015864
3605,weapons,7.0,0.005595343444059251,0.005595343444059251
3605,upgrades,2.0,0.007865921995552534,0.007865921995552534
3605,heals,4.0,-0.003117916068785191,0.003117916068785191
3605,maxRank,45.0,0.01820988501104479,0.01820988501104479
3605,walk_distance_per_match_minute,112.50821467688938,0.15084725010048666,0.15084725010048666
3605,damage_per_kill,180.6,0.00014193880937192173,0.00014193880937192173
3605,combat_activity,2.0,0.00016694028713079654,0.00016694028713079654
3605,resource_activity,13.0,0.03232742149320928,0.03232742149320928
3605,mode_solo,0.0,0.001487717685155566,0.001487717685155566
3605,mode_duo,1.0,-0.020923505444435823,0.020923505444435823
3605,mode_squad,0.0,-0.02118620628447051,0.02118620628447051
3624,killRank,57.0,0.0008603439517335348,0.0008603439517335348
3624,walkDist,758.2,0.0011913732693059431,0.0011913732693059431
3624,rideDist,0.0,-0.005874509004004618,0.005874509004004618
3624,damages,19.67,0.0011428450111592987,0.0011428450111592987
3624,kills,0.0,0.04608029385633157,0.04608029385633157
3624,weapons,3.0,0.002020746527894835,0.002020746527894835
3624,upgrades,0.0,-0.009436757825082479,0.009436757825082479
3624,heals,0.0,-0.0002825294547100606,0.0002825294547100606
3624,maxRank,97.0,0.18383324903972398,0.18383324903972398
3624,walk_distance_per_match_minute,34.38548752834467,0.03519321110288733,0.03519321110288733
3624,damage_per_kill,0.0,-0.002285324937574152,0.002285324937574152
3624,combat_activity,0.0,0.0010831573772539286,0.0010831573772539286
3624,resource_activity,3.0,-0.012051524695023722,0.012051524695023722
